0.011777	0.0000867088	0.7922222222
0.011780	0.0000904249	0.7922222222
0.011780	0.0000904249	0.7918518519
0.011782	0.0000929023	0.7918518519
0.011784	0.0000929023	0.7911111111
0.011786	0.0000953797	0.7911111111
0.011787	0.0000953797	0.7907407407
0.011789	0.0000978571	0.7907407407
0.011795	0.0000978571	0.7881481481
0.011801	0.0001040505	0.7881481481
0.011804	0.0001040505	0.7874074074
0.011806	0.0001090053	0.7874074074
0.011813	0.0001090053	0.7855555556
0.011815	0.0001127214	0.7855555556
0.011815	0.0001127214	0.7848148148
0.011820	0.0001189149	0.7848148148
0.011823	0.0001189149	0.7844444444
0.011826	0.0001275858	0.7844444444
0.011827	0.0001275858	0.7837037037
0.011836	0.0001325406	0.7837037037
0.011836	0.0001325406	0.7833333333
0.011836	0.0001337793	0.7833333333
0.011837	0.0001337793	0.7829629630
0.011837	0.0001350180	0.7829629630
0.011838	0.0001350180	0.7825925926
0.011843	0.0001424501	0.7825925926
0.011843	0.0001424501	0.7822222222
0.011845	0.0001436888	0.7822222222
0.011845	0.0001436888	0.7818518519
0.011845	0.0001449275	0.7818518519
0.011846	0.0001449275	0.7814814815
0.011846	0.0001461662	0.7814814815
0.011848	0.0001461662	0.7800000000
0.011849	0.0001474049	0.7800000000
0.011852	0.0001474049	0.7796296296
0.011854	0.0001523597	0.7796296296
0.011857	0.0001523597	0.7792592593
0.011866	0.0001635080	0.7792592593
0.011866	0.0001635080	0.7788888889
0.011868	0.0001672241	0.7788888889
0.011868	0.0001672241	0.7785185185
0.011869	0.0001709402	0.7785185185
0.011870	0.0001709402	0.7781481481
0.011876	0.0001746563	0.7781481481
0.011877	0.0001746563	0.7774074074
0.011878	0.0001771337	0.7774074074
0.011878	0.0001771337	0.7770370370
0.011882	0.0001833271	0.7770370370
0.011883	0.0001833271	0.7762962963
0.011883	0.0001845658	0.7762962963
0.011886	0.0001845658	0.7755555556
0.011889	0.0001870432	0.7755555556
0.011889	0.0001870432	0.7751851852
0.011890	0.0001895206	0.7751851852
0.011892	0.0001895206	0.7744444444
0.011895	0.0001981915	0.7744444444
0.011897	0.0001981915	0.7740740741
0.011901	0.0002043850	0.7740740741
0.011901	0.0002043850	0.7733333333
0.011901	0.0002056237	0.7733333333
0.011904	0.0002056237	0.7729629630
0.011909	0.0002180107	0.7729629630
0.011916	0.0002180107	0.7707407407
0.011916	0.0002192493	0.7707407407
0.011916	0.0002192493	0.7703703704
0.011919	0.0002266815	0.7703703704
0.011920	0.0002266815	0.7700000000
0.011921	0.0002279202	0.7700000000
0.011921	0.0002279202	0.7696296296
0.011931	0.0002440233	0.7696296296
